Instituto,N,Dia,PS nas sondagens,Filtro_PS,Int Conf Inf,Int Conf Sup,PSD nas sondagens,Filtro_PSD,Int Conf,Int Conf,BE nas sondagens,Filtro_BE,Int Conf,Int Conf,CDS nas sondagens,Filtro_CDS,Int Conf,Int Conf,CDU nas sondagens,Filtro_CDU,Int Conf,Int Conf,PDR nas sondagens,Filtro_PDR,Int Conf,Int Conf,Livre nas sondagens,Filtro_Livre,Int Conf,Int Conf,PSDCDS,Filtro_PSDCDS,Int Conf,Int Conf
,,8/15/2013, ,0.357274595,0.332243341,0.382305849, ,0.26438189,0.233088691,0.295675088, ,0.078094313,0.06601424,0.090174386, ,0.081934831,0.066339779,0.097529882, ,0.120307187,0.109319831,0.131294543,,0,0,0,,,,,,-,-,-
,,8/16/2013, ,0.357274595,0.33201549,0.382533701, ,0.26438189,0.232652635,0.296111144, ,0.078094313,0.065896027,0.090292599, ,0.081934831,0.066273691,0.097595971, ,0.120307187,0.109203787,0.131410587,,0,0,0,,,,,,-,-,-
,,8/17/2013, ,0.357274595,0.331789675,0.382759515, ,0.26438189,0.232222491,0.296541288, ,0.078094313,0.065778949,0.090409677, ,0.081934831,0.06620788,0.097661782, ,0.120307187,0.109088943,0.131525431,,0,0,0,,,,,,-,-,-
,,8/18/2013, ,0.357274595,0.331565844,0.382983346, ,0.26438189,0.231798025,0.296965754, ,0.078094313,0.065662973,0.090525653, ,0.081934831,0.066142343,0.097727318, ,0.120307187,0.108975263,0.131639111,,0,0,0,,,,,,-,-,-
,,8/19/2013, ,0.357274595,0.331343945,0.383205246, ,0.26438189,0.231379018,0.297384761, ,0.078094313,0.06554807,0.090640556, ,0.081934831,0.066077077,0.097792584, ,0.120307187,0.108862713,0.131751661,,0,0,0,,,,,,-,-,-
,,8/20/2013, ,0.357274595,0.331123929,0.383425262, ,0.26438189,0.230965264,0.297798515, ,0.078094313,0.065434209,0.090754417, ,0.081934831,0.066012079,0.097857583, ,0.120307187,0.108751258,0.131863116,,0,0,0,,,,,,-,-,-
,,8/21/2013, ,0.357274595,0.330905749,0.383643442, ,0.26438189,0.230556571,0.298207208, ,0.078094313,0.065321363,0.090867263, ,0.081934831,0.065947345,0.097922317, ,0.120307187,0.108640868,0.131973506,,0,0,0,,,,,,-,-,-
,,8/22/2013, ,0.357274595,0.330689359,0.383859832, ,0.26438189,0.230152757,0.298611022, ,0.078094313,0.065209506,0.09097912, ,0.081934831,0.065882871,0.09798679, ,0.120307187,0.108531513,0.132082861,,0,0,0,,,,,,-,-,-
,,8/23/2013, ,0.357274595,0.330474716,0.384074475, ,0.26438189,0.229753652,0.299010127, ,0.078094313,0.065098611,0.091090015, ,0.081934831,0.065818656,0.098051005, ,0.120307187,0.108423164,0.13219121,,0,0,0,,,,,,-,-,-
,,8/24/2013, ,0.357274595,0.330261778,0.384287412, ,0.26438189,0.229359095,0.299404684, ,0.078094313,0.064988655,0.091199972, ,0.081934831,0.065754696,0.098114965, ,0.120307187,0.108315794,0.132298579,,0,0,0,,,,,,-,-,-
,,8/25/2013, ,0.357274595,0.330050506,0.384498684, ,0.26438189,0.228968934,0.299794846, ,0.078094313,0.064879613,0.091309013, ,0.081934831,0.065690988,0.098178674, ,0.120307187,0.108209377,0.132404996,,0,0,0,,,,,,-,-,-
,,8/26/2013, ,0.357274595,0.329840862,0.384708329, ,0.26438189,0.228583024,0.300180755, ,0.078094313,0.064771464,0.091417162, ,0.081934831,0.065627528,0.098242133, ,0.120307187,0.108103888,0.132510485,,0,0,0,,,,,,-,-,-
,,8/27/2013, ,0.357274595,0.329632807,0.384916384, ,0.26438189,0.228201231,0.300562549, ,0.078094313,0.064664186,0.091524441, ,0.081934831,0.065564314,0.098305347, ,0.120307187,0.107999304,0.13261507,,0,0,0,,,,,,-,-,-
,,8/28/2013, ,0.357274595,0.329426306,0.385122885, ,0.26438189,0.227823424,0.300940355, ,0.078094313,0.064557758,0.091630869, ,0.081934831,0.065501344,0.098368317, ,0.120307187,0.1078956,0.132718774,,0,0,0,,,,,,-,-,-
,,8/29/2013, ,0.357274595,0.329221326,0.385327865, ,0.26438189,0.227449482,0.301314297, ,0.078094313,0.06445216,0.091736466, ,0.081934831,0.065438614,0.098431047, ,0.120307187,0.107792756,0.132821618,,0,0,0,,,,,,-,-,-
,,8/30/2013, ,0.357274595,0.329017832,0.385531359, ,0.26438189,0.227079288,0.301684491, ,0.078094313,0.064347373,0.091841253, ,0.081934831,0.065376122,0.09849354, ,0.120307187,0.107690749,0.132923624,,0,0,0,,,,,,-,-,-
,,8/31/2013, ,0.357274595,0.328815793,0.385733398, ,0.26438189,0.226712733,0.302051046, ,0.078094313,0.064243379,0.091945247, ,0.081934831,0.065313864,0.098555797, ,0.120307187,0.107589562,0.133024812,,0,0,0,,,,,,-,-,-
,,9/1/2013, ,0.357274595,0.328615179,0.385934012, ,0.26438189,0.22634971,0.302414069, ,0.078094313,0.06414016,0.092048466, ,0.081934831,0.065251839,0.098617822, ,0.120307187,0.107489172,0.133125201,,0,0,0,,,,,,-,-,-
,,9/2/2013, ,0.357274595,0.328415959,0.386133232, ,0.26438189,0.22599012,0.30277366, ,0.078094313,0.064037699,0.092150927, ,0.081934831,0.065190044,0.098679618, ,0.120307187,0.107389564,0.13322481,,0,0,0,,,,,,-,-,-
Aximage,609,9/3/2013,0.365046535677352,0.359126359,0.332971121,0.385281598,0.289555325749741,0.272521884,0.240575332,0.304468436,0.0682523267838676,0.076255624,0.063643888,0.08886736,0.0785935884177869,0.081716938,0.065618201,0.097815675,0.122026887280248,0.12081641,0.109111179,0.132521641,,0,0,0,,,,,,-,-,-
,,9/4/2013, ,0.359126359,0.332752978,0.385499741, ,0.272521884,0.240148075,0.304895693, ,0.076255624,0.063530613,0.088980634, ,0.081716938,0.065554171,0.097879705, ,0.12081641,0.109002184,0.132630636,,0,0,0,,,,,,-,-,-
,,9/5/2013, ,0.359126359,0.332536625,0.385716094, ,0.272521884,0.239726384,0.305317384, ,0.076255624,0.063418338,0.08909291, ,0.081716938,0.065490395,0.097943481, ,0.12081641,0.108894186,0.132738634,,0,0,0,,,,,,-,-,-
,,9/6/2013, ,0.359126359,0.332322018,0.385930701, ,0.272521884,0.239310046,0.305733721, ,0.076255624,0.063307036,0.089204211, ,0.081716938,0.065426868,0.098007008, ,0.12081641,0.108787157,0.132845663,,0,0,0,,,,,,-,-,-
,,9/7/2013, ,0.359126359,0.332109116,0.386143603, ,0.272521884,0.238898864,0.306144904, ,0.076255624,0.063196683,0.089314565, ,0.081716938,0.065363588,0.098070289, ,0.12081641,0.108681072,0.132951748,,0,0,0,,,,,,-,-,-
,,9/8/2013, ,0.359126359,0.331897878,0.38635484, ,0.272521884,0.23849265,0.306551118, ,0.076255624,0.063087255,0.089423993, ,0.081716938,0.065300551,0.098133325, ,0.12081641,0.108575907,0.133056914,,0,0,0,,,,,,-,-,-
,,9/9/2013, ,0.359126359,0.331688267,0.386564452, ,0.272521884,0.238091227,0.30695254, ,0.076255624,0.062978728,0.089532519, ,0.081716938,0.065237756,0.09819612, ,0.12081641,0.108471637,0.133161183,,0,0,0,,,,,,-,-,-
,,9/10/2013, ,0.359126359,0.331480245,0.386772474, ,0.272521884,0.237694432,0.307349336, ,0.076255624,0.062871082,0.089640166, ,0.081716938,0.065175199,0.098258677, ,0.12081641,0.10836824,0.13326458,,0,0,0,,,,,,-,-,-
Eurosondagem,1032,9/11/2013,0.38,0.363211487,0.338288323,0.388134652,0.265,0.27048952,0.241282496,0.299696544,0.065,0.073683844,0.061876613,0.085491075,0.065,0.080279062,0.064409391,0.096148734,0.125,0.121930489,0.111121663,0.132739316,,0,0,0,,,,,,-,-,-
,,9/12/2013, ,0.363211487,0.338059492,0.388363483, ,0.27048952,0.240815768,0.300163272, ,0.073683844,0.061755696,0.085611992, ,0.080279062,0.064344441,0.096213683, ,0.121930489,0.111003723,0.132857256,,0,0,0,,,,,,-,-,-
,,9/13/2013, ,0.363211487,0.337832725,0.38859025, ,0.27048952,0.240356268,0.300622772, ,0.073683844,0.061635993,0.085731696, ,0.080279062,0.064279755,0.09627837, ,0.121930489,0.110887042,0.132973937,,0,0,0,,,,,,-,-,-
,,9/14/2013, ,0.363211487,0.337607965,0.388815009, ,0.27048952,0.23990367,0.30107537, ,0.073683844,0.061517467,0.085850222, ,0.080279062,0.064215329,0.096342795, ,0.121930489,0.110771581,0.133089398,,0,0,0,,,,,,-,-,-
,,9/15/2013, ,0.363211487,0.337385162,0.389037813, ,0.27048952,0.239457673,0.301521367, ,0.073683844,0.061400085,0.085967604, ,0.080279062,0.064151161,0.096406964, ,0.121930489,0.110657303,0.133203676,,0,0,0,,,,,,-,-,-
,,9/16/2013, ,0.363211487,0.337164265,0.38925871, ,0.27048952,0.239017996,0.301961044, ,0.073683844,0.061283813,0.086083875, ,0.080279062,0.064087247,0.096470877, ,0.121930489,0.110544172,0.133316807,,0,0,0,,,,,,-,-,-
Marktest,801,9/17/2013,0.366,0.363601269,0.339683995,0.387518544,0.285,0.273858243,0.246326836,0.301389651,0.073,0.073545016,0.062237454,0.084852577,0.025,0.075510794,0.059972967,0.091048622,0.115,0.120596708,0.110298335,0.13089508,,0,0,0,,,,,,-,-,-
,,9/18/2013, ,0.363601269,0.339445633,0.387756905, ,0.273858243,0.245832189,0.301884298, ,0.073545016,0.062111252,0.08497878, ,0.075510794,0.059906636,0.091114953, ,0.120596708,0.110174617,0.131018799,,0,0,0,,,,,,-,-,-
,,9/19/2013, ,0.363601269,0.339209601,0.387992938, ,0.273858243,0.245346123,0.302370364, ,0.073545016,0.061986427,0.085103604, ,0.075510794,0.059840586,0.091181003, ,0.120596708,0.11005235,0.131141065,,0,0,0,,,,,,-,-,-
,,9/20/2013, ,0.363601269,0.338975831,0.388226708, ,0.273858243,0.244868205,0.302848282, ,0.073545016,0.061862936,0.085227095, ,0.075510794,0.059774813,0.091246776, ,0.120596708,0.109931485,0.131261931,,0,0,0,,,,,,-,-,-
,,9/21/2013, ,0.363601269,0.338744259,0.388458279, ,0.273858243,0.244398038,0.303318448, ,0.073545016,0.061740737,0.085349295, ,0.075510794,0.059709314,0.091312275, ,0.120596708,0.109811974,0.131381441,,0,0,0,,,,,,-,-,-
,,9/22/2013, ,0.363601269,0.338514825,0.388687714, ,0.273858243,0.243935259,0.303781228, ,0.073545016,0.06161979,0.085470242, ,0.075510794,0.059644085,0.091377504, ,0.120596708,0.109693773,0.131499642,,0,0,0,,,,,,-,-,-
,,9/23/2013, ,0.363601269,0.33828747,0.388915068, ,0.273858243,0.243479529,0.304236958, ,0.073545016,0.061500058,0.085589974, ,0.075510794,0.059579123,0.091442466, ,0.120596708,0.10957684,0.131616575,,0,0,0,,,,,,-,-,-
,,9/24/2013, ,0.363601269,0.338062139,0.389140399, ,0.273858243,0.243030535,0.304685952, ,0.073545016,0.061381503,0.085708528, ,0.075510794,0.059514425,0.091507164, ,0.120596708,0.109461135,0.13173228,,0,0,0,,,,,,-,-,-
,,9/25/2013, ,0.363601269,0.337838779,0.389363759, ,0.273858243,0.242587987,0.3051285, ,0.073545016,0.061264094,0.085825938, ,0.075510794,0.059449987,0.091571602, ,0.120596708,0.10934662,0.131846796,,0,0,0,,,,,,-,-,-
,,9/26/2013, ,0.363601269,0.337617339,0.389585199, ,0.273858243,0.242151615,0.305564872, ,0.073545016,0.061147796,0.085942236, ,0.075510794,0.059385807,0.091635782, ,0.120596708,0.109233258,0.131960157,,0,0,0,,,,,,-,-,-
,,9/27/2013, ,0.363601269,0.33739777,0.389804768, ,0.273858243,0.241721168,0.305995319, ,0.073545016,0.061032579,0.086057453, ,0.075510794,0.059321882,0.091699707, ,0.120596708,0.109121017,0.132072399,,0,0,0,,,,,,-,-,-
,,9/28/2013, ,0.363601269,0.337180026,0.390022512, ,0.273858243,0.241296411,0.306420076, ,0.073545016,0.060918414,0.086171618, ,0.075510794,0.059258208,0.091763381, ,0.120596708,0.109009863,0.132183553,,0,0,0,,,,,,-,-,-
Aximage,609,9/29/2013,0.348837209302325,0.361216911,0.336852212,0.385581609,0.30535894843276,0.280383829,0.251810829,0.308956828,0.0566228513650151,0.07038636,0.058894967,0.081877754,0.104145601617795,0.077566607,0.061876818,0.093256395,0.105156723963599,0.117944898,0.107325302,0.128564495,,0,0,0,,,,,,-,-,-
,,9/30/2013, ,0.361216911,0.336618186,0.385815636, ,0.280383829,0.251333912,0.309433745, ,0.07038636,0.058770762,0.082001959, ,0.077566607,0.061811127,0.093322086, ,0.117944898,0.107205284,0.128684513,,0,0,0,,,,,,-,-,-
,,10/1/2013, ,0.361216911,0.336386365,0.386047457, ,0.280383829,0.2508647,0.309902957, ,0.07038636,0.05864787,0.08212485, ,0.077566607,0.061745709,0.093387505, ,0.117944898,0.107086592,0.128803205,,0,0,0,,,,,,-,-,-
,,10/2/2013, ,0.361216911,0.336156689,0.386277133, ,0.280383829,0.25040283,0.310364827, ,0.07038636,0.058526252,0.082246468, ,0.077566607,0.061680559,0.093452654, ,0.117944898,0.106969183,0.128920614,,0,0,0,,,,,,-,-,-
,,10/3/2013, ,0.361216911,0.335929098,0.386504724, ,0.280383829,0.249947968,0.310819689, ,0.07038636,0.058405869,0.082366852, ,0.077566607,0.061615676,0.093517537, ,0.117944898,0.106853017,0.12903678,,0,0,0,,,,,,-,-,-
,,10/4/2013, ,0.361216911,0.335703538,0.386730284, ,0.280383829,0.249499805,0.311267852, ,0.07038636,0.058286683,0.082486037, ,0.077566607,0.061551056,0.093582157, ,0.117944898,0.106738056,0.129151741,,0,0,0,,,,,,-,-,-
,,10/5/2013, ,0.361216911,0.335479954,0.386953868, ,0.280383829,0.249058053,0.311709605, ,0.07038636,0.05816866,0.08260406, ,0.077566607,0.061486696,0.093646518, ,0.117944898,0.106624261,0.129265536,,0,0,0,,,,,,-,-,-
,,10/6/2013, ,0.361216911,0.335258296,0.387175525, ,0.280383829,0.248622444,0.312145213, ,0.07038636,0.058051766,0.082720954, ,0.077566607,0.061422592,0.093710622, ,0.117944898,0.106511599,0.129378198,,0,0,0,,,,,,-,-,-
,,10/7/2013, ,0.361216911,0.335038515,0.387395307, ,0.280383829,0.248192729,0.312574928, ,0.07038636,0.05793597,0.082836751, ,0.077566607,0.061358741,0.093774472, ,0.117944898,0.106400037,0.12948976,,0,0,0,,,,,,-,-,-
Eurosondagem,1010,10/8/2013,0.365,0.361889043,0.338019013,0.385759073,0.269,0.277275862,0.249568622,0.304983103,0.059,0.06796737,0.056826789,0.07910795,0.0859999999999999,0.078257138,0.062662168,0.093852107,0.121,0.118602774,0.108386096,0.128819452,,0,0,0,,,,,,-,-,-
,,10/9/2013, ,0.361889043,0.337780185,0.385997902, ,0.277275862,0.249077059,0.305474665, ,0.06796737,0.056698717,0.079236023, ,0.078257138,0.062596079,0.093918196, ,0.118602774,0.1082614,0.128944148,,0,0,0,,,,,,-,-,-
,,10/10/2013, ,0.361889043,0.337543699,0.386234388, ,0.277275862,0.24859392,0.305957805, ,0.06796737,0.056572083,0.079362656, ,0.078257138,0.062530268,0.093984008, ,0.118602774,0.10813819,0.129067358,,0,0,0,,,,,,-,-,-
,,10/11/2013, ,0.361889043,0.337309488,0.386468598, ,0.277275862,0.248118786,0.306432939, ,0.06796737,0.056446842,0.079487898, ,0.078257138,0.062464731,0.094049545, ,0.118602774,0.108016414,0.129189134,,0,0,0,,,,,,-,-,-
,,10/12/2013, ,0.361889043,0.337077488,0.386700598, ,0.277275862,0.24765127,0.306900454, ,0.06796737,0.056322947,0.079611792, ,0.078257138,0.062399464,0.094114811, ,0.118602774,0.107896023,0.129309525,,0,0,0,,,,,,-,-,-
,,10/13/2013, ,0.361889043,0.336847638,0.386930449, ,0.277275862,0.24719102,0.307360705, ,0.06796737,0.056200357,0.079734383, ,0.078257138,0.062334466,0.09417981, ,0.118602774,0.107776971,0.129428577,,0,0,0,,,,,,-,-,-
,,10/14/2013, ,0.361889043,0.336619878,0.387158209, ,0.277275862,0.246737705,0.30781402, ,0.06796737,0.056079031,0.079855709, ,0.078257138,0.062269731,0.094244544, ,0.118602774,0.107659213,0.129546335,,0,0,0,,,,,,-,-,-
,,10/15/2013, ,0.361889043,0.336394152,0.387383934, ,0.277275862,0.246291021,0.308260704, ,0.06796737,0.05595893,0.079975809, ,0.078257138,0.062205258,0.094309017, ,0.118602774,0.10754271,0.129662838,,0,0,0,,,,,,-,-,-
,,10/16/2013, ,0.361889043,0.336170408,0.387607678, ,0.277275862,0.245850686,0.308701039, ,0.06796737,0.055840019,0.08009472, ,0.078257138,0.062141042,0.094373233, ,0.118602774,0.107427421,0.129778127,,0,0,0,,,,,,-,-,-
,,10/17/2013, ,0.361889043,0.335948594,0.387829493, ,0.277275862,0.245416436,0.309135289, ,0.06796737,0.055722263,0.080212477, ,0.078257138,0.062077082,0.094437194, ,0.118602774,0.107313309,0.129892239,,0,0,0,,,,,,-,-,-
,,10/18/2013, ,0.361889043,0.33572866,0.388049427, ,0.277275862,0.244988026,0.309563699, ,0.06796737,0.055605628,0.080329111, ,0.078257138,0.062013373,0.094500902, ,0.118602774,0.107200339,0.130005209,,0,0,0,,,,,,-,-,-
Pitagorica,506,10/19/2013,0.367,0.362673571,0.33836588,0.386981261,0.237,0.268266156,0.239832628,0.296699685,0.066,0.067691412,0.05623199,0.079150833,0.086,0.078843924,0.063159444,0.094528404,0.132,0.120200965,0.109436896,0.130965035,,0,0,0,,,,,,-,-,-
,,10/20/2013, ,0.362673571,0.33813131,0.387215831, ,0.268266156,0.239353411,0.297178902, ,0.067691412,0.056107442,0.079275381, ,0.078843924,0.06309373,0.094594117, ,0.120200965,0.10931847,0.131083461,,0,0,0,,,,,,-,-,-
,,10/21/2013, ,0.362673571,0.337898961,0.38744818, ,0.268266156,0.238882008,0.297650305, ,0.067691412,0.055984219,0.079398604, ,0.078843924,0.06302829,0.094659558, ,0.120200965,0.10920132,0.131200611,,0,0,0,,,,,,-,-,-
Aximage,607,10/22/2013,0.311,0.355644155,0.332572456,0.378715854,0.276748971,0.270210986,0.243781011,0.296640961,0.074074074,0.068661405,0.057740965,0.079581845,0.124485597,0.081971769,0.066652828,0.09729071,0.127572016,0.12125777,0.110952126,0.131563413,,0,0,0,,,,,,-,-,-
,,10/23/2013, ,0.355644155,0.332325449,0.378962861, ,0.270210986,0.243266137,0.297155836, ,0.068661405,0.057610341,0.079712469, ,0.081971769,0.066585554,0.097357985, ,0.12125777,0.110828494,0.131687045,,0,0,0,,,,,,-,-,-
,,10/24/2013, ,0.355644155,0.332081032,0.379207278, ,0.270210986,0.242760918,0.297661054, ,0.068661405,0.057481243,0.079841567, ,0.081971769,0.066518572,0.097424967, ,0.12125777,0.110706311,0.131809228,,0,0,0,,,,,,-,-,-
Marktest,803,10/25/2013,0.358,0.357247833,0.335241164,0.379254503,0.262,0.270125579,0.245297044,0.294954115,0.055,0.066565826,0.056271467,0.076860185,0.023,0.07716296,0.062274518,0.092051403,0.166,0.127433102,0.117521488,0.137344716,,0,0,0,,,,,,-,-,-
,,10/26/2013, ,0.357247833,0.334982339,0.379513327, ,0.270125579,0.244749656,0.295501503, ,0.066565826,0.056133001,0.076998651, ,0.07716296,0.062205307,0.092120614, ,0.127433102,0.117393003,0.137473201,,0,0,0,,,,,,-,-,-
,,10/27/2013, ,0.357247833,0.334726489,0.379769178, ,0.270125579,0.244213829,0.29603733, ,0.066565826,0.055996349,0.077135304, ,0.07716296,0.062136415,0.092189506, ,0.127433102,0.117266142,0.137600063,,0,0,0,,,,,,-,-,-
,,10/28/2013, ,0.357247833,0.334473513,0.380022154, ,0.270125579,0.24368886,0.296562299, ,0.066565826,0.055861441,0.077270212, ,0.07716296,0.062067837,0.092258084, ,0.127433102,0.117140844,0.137725361,,0,0,0,,,,,,-,-,-
,,10/29/2013, ,0.357247833,0.334223316,0.380272351, ,0.270125579,0.243174114,0.297077044, ,0.066565826,0.055728212,0.07740344, ,0.07716296,0.061999569,0.092326352, ,0.127433102,0.117017053,0.137849152,,0,0,0,,,,,,-,-,-
,,10/30/2013, ,0.357247833,0.333975808,0.380519859, ,0.270125579,0.242669018,0.297582141, ,0.066565826,0.055596602,0.077535051, ,0.07716296,0.061931607,0.092394314, ,0.127433102,0.116894716,0.137971489,,0,0,0,,,,,,-,-,-
,,10/31/2013, ,0.357247833,0.333730906,0.380764761, ,0.270125579,0.242173046,0.298078112, ,0.066565826,0.055466552,0.077665101, ,0.07716296,0.061863947,0.092461974, ,0.127433102,0.116773783,0.138092422,,0,0,0,,,,,,-,-,-
,,11/1/2013, ,0.357247833,0.333488527,0.38100714, ,0.270125579,0.241685723,0.298565436, ,0.066565826,0.055338008,0.077793645, ,0.07716296,0.061796585,0.092529336, ,0.127433102,0.116654207,0.138211998,,0,0,0,,,,,,-,-,-
,,11/2/2013, ,0.357247833,0.333248597,0.38124707, ,0.270125579,0.241206611,0.299044548, ,0.066565826,0.055210919,0.077920734, ,0.07716296,0.061729517,0.092596403, ,0.127433102,0.116535943,0.138330262,,0,0,0,,,,,,-,-,-
,,11/3/2013, ,0.357247833,0.333011041,0.381484626, ,0.270125579,0.240735308,0.299515851, ,0.066565826,0.055085237,0.078046416, ,0.07716296,0.061662739,0.092663181, ,0.127433102,0.116418948,0.138447256,,0,0,0,,,,,,-,-,-
,,11/4/2013, ,0.357247833,0.332775792,0.381719875, ,0.270125579,0.240271444,0.299979714, ,0.066565826,0.054960916,0.078170737, ,0.07716296,0.061596248,0.092729673, ,0.127433102,0.116303184,0.138563021,,0,0,0,,,,,,-,-,-
Eurosondagem,1005,11/5/2013,0.373,0.359493161,0.336885162,0.38210116,0.256,0.266297553,0.240064314,0.292530793,0.059,0.065088845,0.054542134,0.075635556,0.084,0.077688957,0.062659731,0.092718182,0.111,0.123649249,0.113782828,0.13351567,,0,0,0,,,,,,-,-,-
,,11/6/2013, ,0.359493161,0.336633145,0.382353178, ,0.266297553,0.239545653,0.293049453, ,0.065088845,0.054406939,0.075770751, ,0.077688957,0.062591165,0.092786748, ,0.123649249,0.113653762,0.133644736,,0,0,0,,,,,,-,-,-
,,11/7/2013, ,0.359493161,0.336383876,0.382602447, ,0.266297553,0.239036859,0.293558248, ,0.065088845,0.054273433,0.075904257, ,0.077688957,0.06252291,0.092855003, ,0.123649249,0.113526341,0.133772157,,0,0,0,,,,,,-,-,-
,,11/8/2013, ,0.359493161,0.336137267,0.382849056, ,0.266297553,0.238537388,0.294057719, ,0.065088845,0.054141555,0.076036134, ,0.077688957,0.06245496,0.092922953, ,0.123649249,0.113400505,0.133897993,,0,0,0,,,,,,-,-,-
Aximage,602,11/9/2013,0.374,0.361421021,0.339423444,0.383418598,0.287740628,0.270460768,0.24514952,0.295772017,0.068895643,0.065649992,0.055351952,0.075948032,0.095238095,0.078890763,0.06411398,0.093667547,0.104356636,0.121091071,0.111487743,0.130694399,,0,0,0,,,,,,-,-,-
,,11/10/2013, ,0.361421021,0.339164513,0.383677529, ,0.270460768,0.244612352,0.296309184, ,0.065649992,0.055213535,0.076086449, ,0.078890763,0.064044248,0.093737278, ,0.121091071,0.111355188,0.130826954,,0,0,0,,,,,,-,-,-
,,11/11/2013, ,0.361421021,0.338908561,0.383933481, ,0.270460768,0.244086122,0.296835414, ,0.065649992,0.055076929,0.076223055, ,0.078890763,0.063974843,0.093806684, ,0.121091071,0.111224414,0.130957728,,0,0,0,,,,,,-,-,-
,,11/12/2013, ,0.361421021,0.338655486,0.384186557, ,0.270460768,0.243570189,0.297351348, ,0.065649992,0.054942067,0.076357917, ,0.078890763,0.063905759,0.093875768, ,0.121091071,0.111095351,0.131086791,,0,0,0,,,,,,-,-,-
,,11/13/2013, ,0.361421021,0.338405193,0.384436849, ,0.270460768,0.24306397,0.297857567, ,0.065649992,0.054808882,0.076491103, ,0.078890763,0.063836991,0.093944535, ,0.121091071,0.110967934,0.131214208,,0,0,0,,,,,,-,-,-
,,11/14/2013, ,0.361421021,0.338157593,0.384684449, ,0.270460768,0.242566936,0.298354601, ,0.065649992,0.054677313,0.076622671, ,0.078890763,0.063768537,0.09401299, ,0.121091071,0.1108421,0.131340042,,0,0,0,,,,,,-,-,-
,,11/15/2013, ,0.361421021,0.337912601,0.384929441, ,0.270460768,0.242078605,0.298842932, ,0.065649992,0.054547303,0.076752681, ,0.078890763,0.063700391,0.094081136, ,0.121091071,0.110717792,0.13146435,,0,0,0,,,,,,-,-,-
,,11/16/2013, ,0.361421021,0.337670136,0.385171906, ,0.270460768,0.241598534,0.299323002, ,0.065649992,0.054418798,0.076881186, ,0.078890763,0.063632549,0.094148977, ,0.121091071,0.110594957,0.131587185,,0,0,0,,,,,,-,-,-
,,11/17/2013, ,0.361421021,0.337430121,0.385411921, ,0.270460768,0.24112632,0.299795217, ,0.065649992,0.054291747,0.077008237, ,0.078890763,0.063565008,0.094216519, ,0.121091071,0.110473542,0.1317086,,0,0,0,,,,,,-,-,-
,,11/18/2013, ,0.361421021,0.337192484,0.385649558, ,0.270460768,0.240661587,0.300259949, ,0.065649992,0.054166102,0.077133883, ,0.078890763,0.063497763,0.094283764, ,0.121091071,0.110353501,0.131828641,,0,0,0,,,,,,-,-,-
,,11/19/2013, ,0.361421021,0.336957155,0.385884887, ,0.270460768,0.240203992,0.300717544, ,0.065649992,0.054041816,0.077258168, ,0.078890763,0.063430811,0.094350716, ,0.121091071,0.110234787,0.131947356,,0,0,0,,,,,,-,-,-
,,11/20/2013, ,0.361421021,0.336724069,0.386117974, ,0.270460768,0.239753215,0.301168321, ,0.065649992,0.053918847,0.077381137, ,0.078890763,0.063364147,0.09441738, ,0.121091071,0.110117356,0.132064786,,0,0,0,,,,,,-,-,-
Marktest,800,11/21/2013,0.356,0.362485576,0.3396143,0.385356851,0.256,0.269569707,0.242618163,0.296521251,0.065,0.065971203,0.055206805,0.076735601,0.015,0.073570985,0.058625877,0.088516094,0.172,0.128427743,0.118167315,0.138688172,,0,0,0,,,,,,-,-,-
,,11/22/2013, ,0.362485576,0.339365152,0.385605999, ,0.269569707,0.242113067,0.297026346, ,0.065971203,0.05507431,0.076868096, ,0.073570985,0.058556927,0.088585044, ,0.128427743,0.118043144,0.138812342,,0,0,0,,,,,,-,-,-
,,11/23/2013, ,0.362485576,0.339118661,0.385852491, ,0.269569707,0.241617097,0.297522316, ,0.065971203,0.054943407,0.076999, ,0.073570985,0.058488292,0.088653678, ,0.128427743,0.117920441,0.138935045,,0,0,0,,,,,,-,-,-
,,11/24/2013, ,0.362485576,0.338874743,0.386096409, ,0.269569707,0.241129776,0.298009638, ,0.065971203,0.054814039,0.077128367, ,0.073570985,0.058419968,0.088722002, ,0.128427743,0.117799155,0.139056332,,0,0,0,,,,,,-,-,-
,,11/25/2013, ,0.362485576,0.338633318,0.386337833, ,0.269569707,0.240650665,0.298488749, ,0.065971203,0.054686155,0.077256252, ,0.073570985,0.058351951,0.088790019, ,0.128427743,0.117679236,0.13917625,,0,0,0,,,,,,-,-,-
,,11/26/2013, ,0.362485576,0.338394314,0.386576838, ,0.269569707,0.240179363,0.298960051, ,0.065971203,0.054559703,0.077382703, ,0.073570985,0.058284237,0.088857734, ,0.128427743,0.117560642,0.139294845,,0,0,0,,,,,,-,-,-
,,11/27/2013, ,0.362485576,0.338157657,0.386813495, ,0.269569707,0.2397155,0.299423913, ,0.065971203,0.054434638,0.077507769, ,0.073570985,0.058216821,0.08892515, ,0.128427743,0.117443327,0.139412159,,0,0,0,,,,,,-,-,-
,,11/28/2013, ,0.362485576,0.33792328,0.387047872, ,0.269569707,0.239258736,0.299880678, ,0.065971203,0.054310913,0.077631493, ,0.073570985,0.0581497,0.088992271, ,0.128427743,0.117327252,0.139528234,,0,0,0,,,,,,-,-,-
